visit,day_obs,seq_num,rotator_angle,science_program,band,alt,az,mjd
2026031700180,20260317,180,14.9189800318478,BLOCK-T614_triplets,i,1.21878643847522,4.71067022469555,61117.152996624645
2026031700183,20260317,183,14.920323499110719,BLOCK-T614_triplets,i,1.21879082504231,4.71067084159257,61117.15475557655
2026031700186,20260317,186,14.92167943073819,BLOCK-T614_triplets,i,1.21878562165025,4.71066783832749,61117.15651613995
2026031700189,20260317,189,14.923036176524176,BLOCK-T614_triplets,i,1.21879317467234,4.71067218250659,61117.1582558438
2026031700202,20260317,202,-0.07484239557181907,BLOCK-T614_triplets,i,1.21875050288645,4.71056309695245,61117.1665936331
2026031700205,20260317,205,-0.07339337438615438,BLOCK-T614_triplets,i,1.21878247597372,4.71057974626022,61117.16835902015
2026031700208,20260317,208,-0.0719424296286551,BLOCK-T614_triplets,i,1.21878938878789,4.71058192763831,61117.17010950935
2026031700211,20260317,211,-0.0704577197076394,BLOCK-T614_triplets,i,1.21877925923481,4.71057609256692,61117.171870149
2026031700214,20260317,214,-0.06898924983433055,BLOCK-T614_triplets,i,1.21878736713456,4.71058439476389,61117.1736334066
2026031700217,20260317,217,-0.06748737156054928,BLOCK-T614_triplets,i,1.21877666783567,4.71057819681039,61117.17539220545
2026031700220,20260317,220,-0.06596896310585927,BLOCK-T614_triplets,i,1.21876887512232,4.71057373916478,61117.1771550762
2026031700223,20260317,223,-0.06445890364899659,BLOCK-T614_triplets,i,1.21877937831857,4.71058162852972,61117.1789198388
2026031700226,20260317,226,-0.06293163056092071,BLOCK-T614_triplets,i,1.21878716198174,4.71058249309513,61117.1806707516
2026031700229,20260317,229,-0.061397081456432565,BLOCK-T614_triplets,i,1.21878614203563,4.71058373171971,61117.18242032035
2026031700232,20260317,232,-0.05983519497300088,BLOCK-T614_triplets,i,1.21877227046377,4.71057567158975,61117.184174489754
2026031700235,20260317,235,-0.05827271723314429,BLOCK-T614_triplets,i,1.21878463162514,4.71058101114451,61117.1859326777
2026031700248,20260317,248,59.96552887302902,BLOCK-T614_triplets,i,1.21872755606137,4.71087637089838,61117.19455196825
2026031700251,20260317,251,59.96715400553123,BLOCK-T614_triplets,i,1.21875014023279,4.71088764902159,61117.19631511405
2026031700254,20260317,254,59.968798638445186,BLOCK-T614_triplets,i,1.21872209626293,4.7108713732848,61117.198083458396
2026031700257,20260317,257,59.97054162932776,BLOCK-T614_triplets,i,1.21842260339467,4.71069618015786,61117.19989336125
2026031700260,20260317,260,59.972144157761946,BLOCK-T614_triplets,i,1.21872710581489,4.7108743309937,61117.2016506293
2026031700263,20260317,263,59.97381237451171,BLOCK-T614_triplets,i,1.21872383302027,4.71087241562981,61117.20341662865
2026031700266,20260317,266,59.97548179802673,BLOCK-T614_triplets,i,1.21872389674093,4.71087429810485,61117.205174297
2026031700269,20260317,269,59.97716232981663,BLOCK-T614_triplets,i,1.21873263353587,4.71087754428488,61117.2069393262
2026031700272,20260317,272,59.978865713313624,BLOCK-T614_triplets,i,1.21873689233843,4.71088003039862,61117.2087128875
2026031700275,20260317,275,59.980561833174086,BLOCK-T614_triplets,i,1.21873546434923,4.71087921609147,61117.210471287995
2026031700278,20260317,278,59.98226001797194,BLOCK-T614_triplets,i,1.21873201941648,4.71087726917486,61117.21222872195
2026031700281,20260317,281,59.98397557367699,BLOCK-T614_triplets,i,1.21871630484,4.71086995500492,61117.21398815015
2026031700294,20260317,294,-60.035743267657715,BLOCK-T614_triplets,i,1.21868826156275,4.71029973459794,61117.22462893105
2026031700297,20260317,297,-60.034003158800886,BLOCK-T614_triplets,i,1.21871665465719,4.7103142941539,61117.22639461545
2026031700300,20260317,300,-60.03222668672929,BLOCK-T614_triplets,i,1.21871660742078,4.71031430217055,61117.2281404652
2026031700303,20260317,303,-60.030455637810356,BLOCK-T614_triplets,i,1.21871780070556,4.71031499404385,61117.229905693006
2026031700306,20260317,306,-60.028681748119354,BLOCK-T614_triplets,i,1.21872411140567,4.71032045531301,61117.2316762002
2026031700309,20260317,309,-60.026920543433924,BLOCK-T614_triplets,i,1.21872120103384,4.7103188400598,61117.23341082475
2026031700312,20260317,312,-60.02513676532474,BLOCK-T614_triplets,i,1.21872933322132,4.71032172340909,61117.235168872954
2026031700315,20260317,315,-60.02336912674124,BLOCK-T614_triplets,i,1.21872832994416,4.71031931350495,61117.2369092429
2026031700318,20260317,318,-60.02157087173388,BLOCK-T614_triplets,i,1.21871588520714,4.71031579090451,61117.2386787744
2026031700321,20260317,321,-60.01978727703331,BLOCK-T614_triplets,i,1.21871968231197,4.71031619212267,61117.240423431955
2026031700324,20260317,324,-60.017986688615665,BLOCK-T614_triplets,i,1.21871204871556,4.71031176042841,61117.2421838128
2026031700327,20260317,327,-60.016178941739255,BLOCK-T614_triplets,i,1.21872153353563,4.71031724464267,61117.24394545905
2026032400024,20260324,24,-15.041873667415938,BLOCK-T614_triplets,i,1.22640775905778,1.56895329378182,61124.06039432875
2026032400027,20260324,27,-15.040189899189075,BLOCK-T614_triplets,i,1.22641318487188,1.56894827664692,61124.0621577926
2026032400030,20260324,30,-15.038483363641555,BLOCK-T614_triplets,i,1.22639523337706,1.56895888148673,61124.06392406865
2026032400033,20260324,33,-15.036785434618983,BLOCK-T614_triplets,i,1.22640545181584,1.56895473148026,61124.0656816407
2026032400036,20260324,36,-15.035094396266896,BLOCK-T614_triplets,i,1.2264000010214,1.56895791255064,61124.06742084905
2026032400039,20260324,39,-15.033368096066686,BLOCK-T614_triplets,i,1.22639726431145,1.56895957689302,61124.0691810938
2026032400042,20260324,42,-15.031655735972285,BLOCK-T614_triplets,i,1.2264336386031,1.56893821497403,61124.0709433167
2026032400045,20260324,45,-15.029903444444317,BLOCK-T614_triplets,i,1.22641968567196,1.56894456422262,61124.072716432
2026032400048,20260324,48,-15.02817515223954,BLOCK-T614_triplets,i,1.22642697697761,1.56894208888767,61124.07447381095
2026032400051,20260324,51,-15.026408663751743,BLOCK-T614_triplets,i,1.22639446291118,1.56895937144696,61124.0762300926
2026032400054,20260324,54,-15.02464414987425,BLOCK-T614_triplets,i,1.22640303717227,1.5689561977573,61124.0780020496
2026032400057,20260324,57,-15.022870325789688,BLOCK-T614_triplets,i,1.22639201137427,1.56896269685567,61124.0797584868
2026032400060,20260324,60,-15.018639834944246,BLOCK-T614_triplets,i,1.22643470643205,1.56893758549317,61124.0840036119
2026032400063,20260324,63,-15.016840152754156,BLOCK-T614_triplets,i,1.22642706110735,1.56894205666689,61124.08577738165
2026032400066,20260324,66,-15.015023105988627,BLOCK-T614_triplets,i,1.22638154774948,1.56896514320733,61124.08752522755
2026032400069,20260324,69,-15.013258611365185,BLOCK-T614_triplets,i,1.22639622935866,1.56896012559066,61124.08927473095
2026032400072,20260324,72,-15.01145129507713,BLOCK-T614_triplets,i,1.22640026523126,1.56895593343893,61124.09104207415
2026032400075,20260324,75,-15.009656318986908,BLOCK-T614_triplets,i,1.22642173909328,1.56894518137016,61124.09280560865
2026032400078,20260324,78,-15.007846758855557,BLOCK-T614_triplets,i,1.22640224454268,1.56895658989891,61124.094567041146
2026032400081,20260324,81,-15.006021232491051,BLOCK-T614_triplets,i,1.2263874165145,1.56896161189006,61124.09633311365
2026032400084,20260324,84,-15.004184949777553,BLOCK-T614_triplets,i,1.22641811869785,1.56894541774586,61124.0980957322
2026032400578,20260324,578,-14.809716763559726,BLOCK-T614_triplets,i,1.22641197764244,1.56895145991417,61124.347547404555
2026032400581,20260324,581,-14.809431363547862,BLOCK-T614_triplets,i,1.22641490071223,1.5689497653359,61124.3493065427
2026032400584,20260324,584,-14.809094446325298,BLOCK-T614_triplets,i,1.22640450491762,1.56895586999944,61124.3510571349
2026032500216,20260325,216,-0.8665250059975026,BLOCK-T710,i,1.2225837665517,6.27090228151552,61125.0860316832
2026032500219,20260325,219,-2.3879600437416215,BLOCK-T710,i,1.22233009248491,6.24063296256064,61125.087701096505
2026032500222,20260325,222,-3.8961014770124347,BLOCK-T710,i,1.22180630806914,6.21062451484893,61125.08936115845
2026032500225,20260325,225,-5.39486038293267,BLOCK-T710,i,1.22101446944999,6.18079301566109,61125.09101797805
2026032500228,20260325,228,-6.894348519995085,BLOCK-T710,i,1.21994817394796,6.15091010049996,61125.092684302246
2026032500231,20260325,231,-8.362177668375288,BLOCK-T710,i,1.21863442097586,6.12162604610023,61125.09432790805
2026032500234,20260325,234,-0.8590059533479244,BLOCK-T710,i,1.22258363509321,6.27087708676824,61125.097711259805
2026032500237,20260325,237,-2.3725748732785417,BLOCK-T710,i,1.22233191434166,6.24077544110589,61125.099373961
2026032500240,20260325,240,-3.8773498519034892,BLOCK-T710,i,1.2218103546542,6.21083992790029,61125.10102975925
2026032500243,20260325,243,-5.40147352787979,BLOCK-T710,i,1.22100524168276,6.18049755349573,61125.1027140195
2026032500246,20260325,246,-6.895670897520812,BLOCK-T710,i,1.21994009832412,6.15070936686896,61125.10437498645
2026032500249,20260325,249,-8.362118687518933,BLOCK-T710,i,1.21862607112231,6.12145751849436,61125.10601623245
2026032500252,20260325,252,-9.84603556142143,BLOCK-T710,i,1.21701971893375,6.09182455267405,61125.10769313275
2026032500255,20260325,255,-11.297955932314796,BLOCK-T710,i,1.21516993785215,6.06278184765209,61125.1093501028
2026032500258,20260325,258,-12.724970752807511,BLOCK-T710,i,1.21307950254282,6.03417436577179,61125.110998877746
2026032500261,20260325,261,-14.149283231300425,BLOCK-T710,i,1.21071350119557,6.00558559788619,61125.1126671655
2026032500264,20260325,264,-15.535027864869347,BLOCK-T710,i,1.20813378154361,5.97770844437903,61125.11431319545
2026032500267,20260325,267,-16.910437303037785,BLOCK-T710,i,1.20529281656388,5.94997913803226,61125.1159735658
2026032500281,20260325,281,-0.11151799605482823,BLOCK-T614_triplets,i,1.04420975774318,4.7104142931803,61125.13625105625
2026032500284,20260325,284,-0.11041745995069563,BLOCK-T614_triplets,i,1.04422184933846,4.71042127688162,61125.138019789505
2026032500287,20260325,287,0.06733853314763696,BLOCK-T614_triplets,i,1.05187661291369,1.56883543615939,61125.1419292701
2026032500290,20260325,290,0.0691163817335659,BLOCK-T614_triplets,i,1.05184695796551,1.56885270258901,61125.143689465796
2026032500293,20260325,293,0.07084061128542599,BLOCK-T614_triplets,i,1.05187458391862,1.56883648738182,61125.145469835654
2026032500296,20260325,296,0.07260005489535423,BLOCK-T614_triplets,i,1.05186604428833,1.56884149665424,61125.147266526605
2026032500299,20260325,299,0.07432286909400006,BLOCK-T614_triplets,i,1.05184082369774,1.56885622646775,61125.14904131005
2026032500302,20260325,302,0.07601826993139994,BLOCK-T614_triplets,i,1.0518676937299,1.5688404765927,61125.1508024762
2026032500305,20260325,305,0.07771481484581737,BLOCK-T614_triplets,i,1.05186735748799,1.56884253704648,61125.15257207375
2026032500308,20260325,308,0.07940985461982501,BLOCK-T614_triplets,i,1.05186617777849,1.56884133312219,61125.154341756046
2026032500311,20260325,311,0.08111740915302222,BLOCK-T614_triplets,i,1.05185194914007,1.56884971328242,61125.156116304206
2026032500314,20260325,314,0.08278488343170609,BLOCK-T614_triplets,i,1.0518452296119,1.56885372240003,61125.15787571145
2026032500317,20260325,317,0.08444946493153997,BLOCK-T614_triplets,i,1.05188227172376,1.56883199156075,61125.1596541583
2026032500320,20260325,320,0.08612410683497501,BLOCK-T614_triplets,i,1.05183344396814,1.56885695185941,61125.1614162543
2026032500323,20260325,323,0.0879868652543647,BLOCK-T614_triplets,i,1.05184884589781,1.56885160195624,61125.163502426396
2026032500326,20260325,326,0.08971439411968826,BLOCK-T614_triplets,i,1.05184042576685,1.56885651433504,61125.165259580055
2026032500329,20260325,329,0.09132091095790844,BLOCK-T614_triplets,i,1.05185552031361,1.56884764126615,61125.16699949825
2026032500332,20260325,332,0.09294019988492208,BLOCK-T614_triplets,i,1.05184306777312,1.56885493632588,61125.16876043965
2026032500335,20260325,335,0.09456698187278792,BLOCK-T614_triplets,i,1.05183597247776,1.56885725537459,61125.17052589835
2026032500338,20260325,338,0.09617532614326244,BLOCK-T614_triplets,i,1.05184736263787,1.56885240903684,61125.172302341
2026032500341,20260325,341,0.0977754781650874,BLOCK-T614_triplets,i,1.05185356926091,1.56884879649312,61125.1740711484
2026032500344,20260325,344,0.0993538650537521,BLOCK-T614_triplets,i,1.05184835806538,1.56885185777618,61125.17582568265
2026032500347,20260325,347,0.10093031072177282,BLOCK-T614_triplets,i,1.05188132981237,1.56883257442553,61125.177601102056
2026032500350,20260325,350,0.102521864605637,BLOCK-T614_triplets,i,1.05183719669937,1.56885844471089,61125.17936649975
2026032500353,20260325,353,0.10407226633084486,BLOCK-T614_triplets,i,1.05187435720236,1.56883666451907,61125.18115749335
2026032500356,20260325,356,0.10561448839223472,BLOCK-T614_triplets,i,1.05183437863015,1.56886012362199,61125.1828957814
2026032500532,20260325,532,-0.005491602071578245,BLOCK-T614_triplets,i,0.869112562620456,4.71002719070421,61125.2929618313
2026032500535,20260325,535,-0.003765096865421653,BLOCK-T614_triplets,i,0.869634657561455,4.71032852884647,61125.29471774385
2026032500538,20260325,538,-0.001971863663584584,BLOCK-T614_triplets,i,0.869644994068152,4.71033456095542,61125.29648095845
2026032500541,20260325,541,-0.00024969484498043774,BLOCK-T614_triplets,i,0.869620405281749,4.71032029456623,61125.298266225
2026032500544,20260325,544,0.0014750099487704732,BLOCK-T614_triplets,i,0.86965546235656,4.71033881801123,61125.3000305511
2026032500547,20260325,547,0.0032761804752321315,BLOCK-T614_triplets,i,0.869642581040681,4.71033498986574,61125.301804568546
2026032500550,20260325,550,0.004975480719604874,BLOCK-T614_triplets,i,0.869642033920329,4.71033466276307,61125.30353987075
2026032500553,20260325,553,0.006740484015968439,BLOCK-T614_triplets,i,0.869638094367509,4.71033238736274,61125.305295989645
2026032500556,20260325,556,0.008530795887744124,BLOCK-T614_triplets,i,0.86964367648192,4.71033560339037,61125.307065459594
2026032500559,20260325,559,0.010318746052013494,BLOCK-T614_triplets,i,0.86963210282478,4.71032890306624,61125.30882647125
2026032500562,20260325,562,0.012092609452978352,BLOCK-T614_triplets,i,0.869645628596625,4.71033492494238,61125.31059238715
2026032500565,20260325,565,0.013844136800033255,BLOCK-T614_triplets,i,0.869648933620971,4.71033870140358,61125.31233676545
2026032500568,20260325,568,0.01594241850017734,BLOCK-T614_triplets,i,0.869639886718825,4.710331610017,61125.3144235208
2026032500571,20260325,571,0.017696461691665735,BLOCK-T614_triplets,i,0.869640033553386,4.71033353364806,61125.31618063785
2026032500574,20260325,574,0.01945631934064108,BLOCK-T614_triplets,i,0.869636912210766,4.71033169446167,61125.31794072975
2026032500577,20260325,577,0.021209771305152045,BLOCK-T614_triplets,i,0.869655811481126,4.71034077702348,61125.319696615654
2026032500580,20260325,580,0.02298175885553552,BLOCK-T614_triplets,i,0.869649302831397,4.71033705735336,61125.32145785625
2026032500583,20260325,583,0.02475000869937254,BLOCK-T614_triplets,i,0.869644939720894,4.71033636572414,61125.32323290035
2026032500586,20260325,586,0.026512618284481048,BLOCK-T614_triplets,i,0.869629021423008,4.71032691640038,61125.3249944966
2026032500589,20260325,589,0.02826572322522874,BLOCK-T614_triplets,i,0.869659333709804,4.71034458930909,61125.3267495741
2026032500592,20260325,592,0.030026252499483635,BLOCK-T614_triplets,i,0.869651911730632,4.7103384660685,61125.3285147171
2026032500595,20260325,595,0.03178253071545011,BLOCK-T614_triplets,i,0.869646561734882,4.71033716943236,61125.330282484196
2026032500598,20260325,598,0.033533137600504304,BLOCK-T614_triplets,i,0.869601872774573,4.71031116841385,61125.33203359475
2026032500601,20260325,601,0.03527397246705344,BLOCK-T614_triplets,i,0.869630556121224,4.71032780725116,61125.33379270865
2026032500605,20260325,605,0.009683247240642637,BLOCK-T614_triplets,i,0.695034754251805,4.71025898432554,61125.339687923755
2026032500608,20260325,608,0.011427694486281744,BLOCK-T614_triplets,i,0.695066075495207,4.71028088255105,61125.3414653773
2026032500611,20260325,611,0.013121472518346614,BLOCK-T614_triplets,i,0.695085133790168,4.71029005063671,61125.343213589
2026032500614,20260325,614,0.01488122257342617,BLOCK-T614_triplets,i,0.695056346412618,4.71027508327197,61125.34499972195
2026032500617,20260325,617,0.016610474934980347,BLOCK-T614_triplets,i,0.695039030600629,4.71026500795534,61125.346778564795
2026032500620,20260325,620,0.018362650126889504,BLOCK-T614_triplets,i,0.695077210172419,4.71028722305071,61125.3485627163
2026032500623,20260325,623,0.020075899501047174,BLOCK-T614_triplets,i,0.695083560028419,4.71029080084915,61125.35033327545
2026032500626,20260325,626,0.02178108102873817,BLOCK-T614_triplets,i,0.695076859200877,4.7102869444912,61125.3520820331
2026032500629,20260325,629,0.02350137093745534,BLOCK-T614_triplets,i,0.695089115454031,4.71029561803018,61125.3538487223
2026032500632,20260325,632,0.025210746113325296,BLOCK-T614_triplets,i,0.695094846850246,4.71029890638113,61125.355605958845
2026032500635,20260325,635,0.02691013796931343,BLOCK-T614_triplets,i,0.695092626092937,4.71029752258315,61125.357364130454
2026032500638,20260325,638,0.028634614173728725,BLOCK-T614_triplets,i,0.695083265528156,4.71029024644736,61125.3591224719
2026032500641,20260325,641,0.030647904539158426,BLOCK-T614_triplets,i,0.695063946486413,4.71028082878551,61125.361203092456
2026032500644,20260325,644,0.03236786396702625,BLOCK-T614_triplets,i,0.695054687274419,4.71027547957608,61125.36298138355
2026032500647,20260325,647,0.034061128817923426,BLOCK-T614_triplets,i,0.695066376921629,4.71028042858868,61125.3647503029
2026032500650,20260325,650,0.035778770653297036,BLOCK-T614_triplets,i,0.69501971003513,4.71025509946608,61125.3665307107
2026032500653,20260325,653,0.03750260367260986,BLOCK-T614_triplets,i,0.695053954255971,4.71027309136445,61125.36831902765
2026032500656,20260325,656,0.039196799935621925,BLOCK-T614_triplets,i,0.695051324070341,4.71027343411498,61125.3700870507
2026032500659,20260325,659,0.04090422894807035,BLOCK-T614_triplets,i,0.695094880419027,4.71029510457884,61125.3718726387
2026032500662,20260325,662,0.04259449590201703,BLOCK-T614_triplets,i,0.695072607509179,4.71028222025327,61125.373641294296
2026032500665,20260325,665,0.04426035207683122,BLOCK-T614_triplets,i,0.695066241076572,4.71028219599132,61125.375393406255
2026032500668,20260325,668,0.045928708541131645,BLOCK-T614_triplets,i,0.695089468595768,4.71029382549841,61125.377168218154
2026032500671,20260325,671,0.047611230956938144,BLOCK-T614_triplets,i,0.695066863599704,4.71028251345858,61125.3789259533
2026032500674,20260325,674,0.04927888131705187,BLOCK-T614_triplets,i,0.695027110589385,4.71025755659011,61125.38069359815
2026032600429,20260326,429,-0.28565741557081453,BLOCK-T614_triplets,i,0.524350476725565,6.2787804947492,61126.21981447445
2026032600432,20260326,432,-0.28304886960044306,BLOCK-T614_triplets,i,0.524350561963489,6.27879266027373,61126.22157761945
2026032600435,20260326,435,-0.2809681667786782,BLOCK-T614_triplets,i,0.524350580110025,6.27879937404888,61126.2233512143
2026032600438,20260326,438,-0.27924539344355054,BLOCK-T614_triplets,i,0.524350539845956,6.27879961240946,61126.225129469254
2026032600441,20260326,441,-0.27740567072295863,BLOCK-T614_triplets,i,0.524350553190356,6.27879646444633,61126.2269066193
2026032600444,20260326,444,-0.27477593036888687,BLOCK-T614_triplets,i,0.524350547741777,6.2788090885582,61126.228688885094
2026032700108,20260327,108,-0.865299276834545,BLOCK-T710,i,1.22258388665221,6.2709328217175,61127.0797086408
2026032700111,20260327,111,-2.376986325195152,BLOCK-T710,i,1.22233324467295,6.24087280764315,61127.0813660344
2026032700114,20260327,114,-3.8956372117738405,BLOCK-T710,i,1.22180709668248,6.21066516761799,61127.08303778675
2026032700117,20260327,117,-0.870807777142083,BLOCK-T710,i,1.22258311664807,6.27074698191383,61127.084860703995
2026032700120,20260327,120,-2.390902393574313,BLOCK-T710,i,1.2223286748397,6.24053048165414,61127.0865304444
2026032700123,20260327,123,-3.887704828536627,BLOCK-T710,i,1.2218084793746,6.21073125065905,61127.0881758918
2026032700126,20260327,126,-0.8588909032093205,BLOCK-T710,i,1.22258373764745,6.27090447183833,61127.08995286585
2026032700129,20260327,129,-2.366612422332912,BLOCK-T710,i,1.22233379156243,6.24092872257864,61127.09160647105
2026032700132,20260327,132,-3.8711124453082624,BLOCK-T710,i,1.22181398193054,6.21098256003694,61127.0932633753
2026032700135,20260327,135,-0.8582094029619918,BLOCK-T710,i,1.22258352958565,6.27083901737242,61127.09505986835
2026032700138,20260327,138,-2.372231026780065,BLOCK-T710,i,1.22233128410833,6.24072715953217,61127.09672178445
2026032700141,20260327,141,-3.8761575270685027,BLOCK-T710,i,1.2218105003815,6.21082309803458,61127.0983762247
2026032700144,20260327,144,-0.8485848385213209,BLOCK-T710,i,1.22258390396761,6.27095605384888,61127.100168303
2026032700147,20260327,147,-2.3489320480193,BLOCK-T710,i,1.22233622462958,6.24110594149117,61127.101814969195
2026032700150,20260327,150,-3.8602763185579883,BLOCK-T710,i,1.22181550037537,6.21105461920526,61127.10347761035
2026032700155,20260327,155,0.09607740081585038,BLOCK-T614_triplets,i,0.52816719756028,1.56868084267856,61127.10788711055
2026032700158,20260327,158,0.09742124390595189,BLOCK-T614_triplets,i,0.528178332560712,1.56867434076664,61127.10965537185
2026032700161,20260327,161,0.09878814568944755,BLOCK-T614_triplets,i,0.528177474963757,1.56867481667845,61127.1114306236
2026032700164,20260327,164,0.1001355805471539,BLOCK-T614_triplets,i,0.528160483850083,1.56868475006559,61127.113198316656
2026032700167,20260327,167,0.10144930941509654,BLOCK-T614_triplets,i,0.52816171998469,1.56868403269059,61127.11496432879
2026032700170,20260327,170,0.10275041097469763,BLOCK-T614_triplets,i,0.528175839005104,1.5686758695389,61127.116724424995
2026032700173,20260327,173,0.10406085144070248,BLOCK-T614_triplets,i,0.528189234241947,1.56866801040343,61127.118490003006
2026032700176,20260327,176,0.10531717119789219,BLOCK-T614_triplets,i,0.528191314629109,1.568666799638,61127.120251394954
2026032700179,20260327,179,0.1065842900821932,BLOCK-T614_triplets,i,0.528170042272126,1.56867928790998,61127.1219985068
2026032700182,20260327,182,0.1078800656809314,BLOCK-T614_triplets,i,0.528186569194654,1.56867140360684,61127.12377356815
2026032700185,20260327,185,0.10911859541398858,BLOCK-T614_triplets,i,0.528175861307335,1.56867404603894,61127.125529765704
2026032700188,20260327,188,0.11033466828931812,BLOCK-T614_triplets,i,0.528154310795824,1.56868850357525,61127.1272714589
2026032700191,20260327,191,0.11236821976017894,BLOCK-T614_triplets,i,0.528174410000067,1.56867671656788,61127.13032385315
2026032700194,20260327,194,0.11365254669199049,BLOCK-T614_triplets,i,0.528173863064414,1.56867527083352,61127.13209481605
2026032700197,20260327,197,0.11481168993232896,BLOCK-T614_triplets,i,0.52838908591547,1.56855128241403,61127.13390001815
2026032700200,20260327,200,0.11607075765738645,BLOCK-T614_triplets,i,0.528177141353787,1.56867707519757,61127.13567102415
2026032700203,20260327,203,0.11721378033650584,BLOCK-T614_triplets,i,0.528183732009233,1.56867136890012,61127.1374362684
2026032700206,20260327,206,0.11835942990911613,BLOCK-T614_triplets,i,0.528170116289674,1.56867937580412,61127.1391969551
2026032700209,20260327,209,0.11948650959145664,BLOCK-T614_triplets,i,0.528162495575927,1.56868387395697,61127.1409536196
2026032700212,20260327,212,0.1206471916013742,BLOCK-T614_triplets,i,0.528166223326815,1.56867978453791,61127.142733788496
2026032700215,20260327,215,0.12175370027409178,BLOCK-T614_triplets,i,0.528192248690854,1.56866644181769,61127.1445185027
2026032700218,20260327,218,0.12284764035864415,BLOCK-T614_triplets,i,0.528164833062094,1.56868250326313,61127.14628523475
2026032700221,20260327,221,0.12392083206047586,BLOCK-T614_triplets,i,0.528155624411058,1.5686879073558,61127.148046704155
2026032700224,20260327,224,0.12496332660735902,BLOCK-T614_triplets,i,0.528167131022983,1.56867935888436,61127.14979143115
2026032700228,20260327,228,-3.0102695206118133,BLOCK-T614_triplets,i,1.04730319339365,6.22509101543401,61127.1584934185
2026032700240,20260327,240,-0.5544995506899801,BLOCK-T614_triplets,i,1.0480224677115,6.27449134098146,61127.16750791855
2026032700243,20260327,243,-0.5535173807838575,BLOCK-T614_triplets,i,1.04802240214387,6.27446864901076,61127.16927585875
2026032700246,20260327,246,-0.551294571176128,BLOCK-T614_triplets,i,1.04802247223659,6.27447896074162,61127.17106889705
2026032700249,20260327,249,-0.5512045630327331,BLOCK-T614_triplets,i,1.04802233348255,6.27445383411664,61127.17284620615
2026032700252,20260327,252,-0.5480993143493933,BLOCK-T614_triplets,i,1.04802243963747,6.27448103622663,61127.17463706285
2026032700255,20260327,255,-0.5466196150634859,BLOCK-T614_triplets,i,1.04802251559434,6.27447166770532,61127.176419937794
2026032700258,20260327,258,-0.5433847204661412,BLOCK-T614_triplets,i,1.04802259949321,6.27450492720758,61127.17820687
2026032700261,20260327,261,-0.5434749364963777,BLOCK-T614_triplets,i,1.04802248387254,6.27447915466373,61127.1799806571
2026032700264,20260327,264,-0.5397728045378368,BLOCK-T614_triplets,i,1.04802264659109,6.27451208453884,61127.181775793695
2026032700267,20260327,267,-0.5394178400833941,BLOCK-T614_triplets,i,1.0480225021576,6.2744978921881,61127.183545906446
2026032700270,20260327,270,-0.5370726124101333,BLOCK-T614_triplets,i,1.04802256204578,6.27450685571414,61127.1853351992
2026032700273,20260327,273,-0.5359317480118743,BLOCK-T614_triplets,i,1.04802250566685,6.27449783630276,61127.18708935015
2026032700276,20260327,276,-0.5344019998263471,BLOCK-T614_triplets,i,1.04802251360885,6.2744842685959,61127.18919772505
2026032700279,20260327,279,-0.5326235477386086,BLOCK-T614_triplets,i,1.04802239771113,6.27450026546486,61127.190959314656
2026032700282,20260327,282,-0.5327114564002153,BLOCK-T614_triplets,i,1.04802236183362,6.27445647151905,61127.19274393135
2026032700285,20260327,285,-0.5307787593503549,BLOCK-T614_triplets,i,1.04802246198588,6.27446480911007,61127.19452037965
2026032700288,20260327,288,-0.5300079019983529,BLOCK-T614_triplets,i,1.0480222879546,6.27444539783981,61127.19630266295
2026032700291,20260327,291,-0.527276925060697,BLOCK-T614_triplets,i,1.04802237231521,6.27446149690187,61127.1980889878
2026032700294,20260327,294,-0.5256913663497521,BLOCK-T614_triplets,i,1.04802235546156,6.27446539183996,61127.199873014746
2026032700297,20260327,297,-0.5225430965907732,BLOCK-T614_triplets,i,1.04802250797557,6.2744864780708,61127.201654616045
2026032700322,20260327,322,-0.2844728122531077,BLOCK-T614_triplets,i,0.524350511793167,6.27879124177441,61127.21771032525
2026032700325,20260327,325,-0.2828182810883314,BLOCK-T614_triplets,i,0.524350506483113,6.27878519426809,61127.21947510445
2026032700328,20260327,328,-0.2808980814550895,BLOCK-T614_triplets,i,0.524350494708644,6.27879107020643,61127.221240641054
2026032700331,20260327,331,-0.27949784081735335,BLOCK-T614_triplets,i,0.524350495632131,6.27878362539328,61127.22302974175
2026032700334,20260327,334,-0.27790574497830295,BLOCK-T614_triplets,i,0.524350477901165,6.2787798843711,61127.224800534896
2026032700337,20260327,337,-0.2746041467837556,BLOCK-T614_triplets,i,0.524350554689177,6.27879724268392,61127.226590762
2026032700340,20260327,340,-0.2728385853245589,BLOCK-T614_triplets,i,0.524350518904025,6.27880241764672,61127.2283535031
2026032700343,20260327,343,-0.27226443794302957,BLOCK-T614_triplets,i,0.5243504013902,6.2787794092494,61127.230133772304
2026032700346,20260327,346,-0.27021707115229854,BLOCK-T614_triplets,i,0.524350465572603,6.27878219120213,61127.2319217987
2026032700349,20260327,349,-0.2680480217054138,BLOCK-T614_triplets,i,0.524350451027669,6.27878538208134,61127.2337034429
2026032700352,20260327,352,-0.26562189005378345,BLOCK-T614_triplets,i,0.52435058207059,6.27880235324369,61127.2354804553
2026032700355,20260327,355,-0.26488154678980225,BLOCK-T614_triplets,i,0.524350488336578,6.27878625757332,61127.23725851265
