state_index,seqid,raft,sensor,detector_id,detector_name,focal_x_mm,focal_y_mm,focal_r_mm
300,2910,R03,S22,26,R03_S22,169.24,-211.76,271.0802
300,2910,R10,S11,31,R10_S11,-254.01,-127.01,283.994
300,2910,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
300,2910,R12,S01,46,R12_S01,0.0,-169.25,169.25
300,2910,R13,S11,58,R13_S11,127.0,-127.0,179.6051
300,2910,R14,S02,65,R14_S02,296.25,-169.25,341.1885
300,2910,R20,S11,76,R20_S11,-254.01,-0.01,254.01
300,2910,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
300,2910,R22,S10,93,R22_S10,-42.25,0.0,42.25
300,2910,R23,S21,106,R23_S21,127.0,42.25,133.8434
300,2910,R24,S12,113,R24_S12,296.25,0.0,296.25
300,2910,R30,S20,123,R30_S20,-296.25,169.25,341.1885
300,2910,R31,S21,133,R31_S21,-127.0,169.25,211.6
300,2910,R32,S00,135,R32_S00,-42.25,84.75,94.6975
300,2910,R33,S01,145,R33_S01,127.0,84.75,152.6812
300,2910,R34,S11,157,R34_S11,254.0,127.0,283.9806
300,2910,R41,S02,164,R41_S02,-84.76,211.74,228.0747
300,2910,R42,S11,175,R42_S11,-0.01,253.99,253.99
300,2910,R43,S12,185,R43_S12,169.24,253.99,305.2099
301,2914,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
301,2914,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
301,2914,R03,S20,24,R03_S20,84.74,-211.76,228.0859
301,2914,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
301,2914,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
301,2914,R12,S12,50,R12_S12,42.25,-127.0,133.8434
301,2914,R13,S01,55,R13_S01,127.0,-169.25,211.6
301,2914,R14,S00,63,R14_S00,211.75,-169.25,271.0786
301,2914,R20,S20,78,R20_S20,-296.26,42.24,299.2561
301,2914,R21,S10,84,R21_S10,-169.25,0.0,169.25
301,2914,R22,S20,96,R22_S20,-42.25,42.25,59.7505
301,2914,R23,S22,107,R23_S22,169.25,42.25,174.4438
301,2914,R24,S11,112,R24_S11,254.0,0.0,254.0
301,2914,R30,S11,121,R30_S11,-254.0,127.0,283.9806
301,2914,R31,S22,134,R31_S22,-84.75,169.25,189.2832
301,2914,R32,S02,137,R32_S02,42.25,84.75,94.6975
301,2914,R33,S20,150,R33_S20,84.75,169.25,189.2832
301,2914,R34,S00,153,R34_S00,211.75,84.75,228.0803
301,2914,R41,S22,170,R41_S22,-84.76,296.24,308.1272
301,2914,R42,S02,173,R42_S02,42.24,211.74,215.9121
301,2914,R43,S10,183,R43_S10,84.74,253.99,267.7532
302,2915,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
302,2915,R02,S22,17,R02_S22,42.24,-211.76,215.9317
302,2915,R03,S22,26,R03_S22,169.24,-211.76,271.0802
302,2915,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
302,2915,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
302,2915,R12,S01,46,R12_S01,0.0,-169.25,169.25
302,2915,R13,S20,60,R13_S20,84.75,-84.75,119.8546
302,2915,R14,S12,68,R14_S12,296.25,-127.0,322.3245
302,2915,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
302,2915,R21,S20,87,R21_S20,-169.25,42.25,174.4438
302,2915,R22,S12,95,R22_S12,42.25,0.0,42.25
302,2915,R23,S11,103,R23_S11,127.0,0.0,127.0
302,2915,R24,S21,115,R24_S21,254.0,42.25,257.4899
302,2915,R30,S21,124,R30_S21,-254.0,169.25,305.2238
302,2915,R31,S00,126,R31_S00,-169.25,84.75,189.2832
302,2915,R32,S21,142,R32_S21,0.0,169.25,169.25
302,2915,R33,S21,151,R33_S21,127.0,169.25,211.6
302,2915,R34,S00,153,R34_S00,211.75,84.75,228.0803
302,2915,R41,S02,164,R41_S02,-84.76,211.74,228.0747
302,2915,R42,S10,174,R42_S10,-42.26,253.99,257.4817
302,2915,R43,S01,181,R43_S01,126.99,211.74,246.9014
303,2917,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
303,2917,R02,S02,11,R02_S02,42.24,-296.26,299.2561
303,2917,R03,S00,18,R03_S00,84.74,-296.26,308.141
303,2917,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
303,2917,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
303,2917,R12,S12,50,R12_S12,42.25,-127.0,133.8434
303,2917,R13,S11,58,R13_S11,127.0,-127.0,179.6051
303,2917,R14,S11,67,R14_S11,254.0,-127.0,283.9806
303,2917,R20,S22,80,R20_S22,-211.76,42.24,215.9317
303,2917,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
303,2917,R22,S22,98,R22_S22,42.25,42.25,59.7505
303,2917,R23,S21,106,R23_S21,127.0,42.25,133.8434
303,2917,R24,S20,114,R24_S20,211.75,42.25,215.9239
303,2917,R30,S12,122,R30_S12,-211.75,127.0,246.9151
303,2917,R31,S00,126,R31_S00,-169.25,84.75,189.2832
303,2917,R32,S22,143,R32_S22,42.25,169.25,174.4438
303,2917,R33,S01,145,R33_S01,127.0,84.75,152.6812
303,2917,R34,S01,154,R34_S01,254.0,84.75,267.7659
303,2917,R41,S00,162,R41_S00,-169.26,211.74,271.0771
303,2917,R42,S01,172,R42_S01,-0.01,211.74,211.74
303,2917,R43,S01,181,R43_S01,126.99,211.74,246.9014
304,2931,R01,S10,3,R01_S10,-169.26,-254.01,305.2377
304,2931,R02,S21,16,R02_S21,-0.01,-211.76,211.76
304,2931,R03,S02,20,R03_S02,169.24,-296.26,341.1923
304,2931,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
304,2931,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
304,2931,R12,S02,47,R12_S02,42.25,-169.25,174.4438
304,2931,R13,S12,59,R13_S12,169.25,-127.0,211.6
304,2931,R14,S01,64,R14_S01,254.0,-169.25,305.2238
304,2931,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
304,2931,R21,S21,88,R21_S21,-127.0,42.25,133.8434
304,2931,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
304,2931,R23,S11,103,R23_S11,127.0,0.0,127.0
304,2931,R24,S22,116,R24_S22,296.25,42.25,299.2476
304,2931,R30,S10,120,R30_S10,-296.25,127.0,322.3245
304,2931,R31,S22,134,R31_S22,-84.75,169.25,189.2832
304,2931,R32,S11,139,R32_S11,0.0,127.0,127.0
304,2931,R33,S01,145,R33_S01,127.0,84.75,152.6812
304,2931,R34,S02,155,R34_S02,296.25,84.75,308.1341
304,2931,R41,S22,170,R41_S22,-84.76,296.24,308.1272
304,2931,R42,S21,178,R42_S21,-0.01,296.24,296.24
304,2931,R43,S00,180,R43_S00,84.74,211.74,228.0673
305,2943,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
305,2943,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
305,2943,R03,S22,26,R03_S22,169.24,-211.76,271.0802
305,2943,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
305,2943,R11,S10,39,R11_S10,-169.25,-127.0,211.6
305,2943,R12,S21,52,R12_S21,0.0,-84.75,84.75
305,2943,R13,S11,58,R13_S11,127.0,-127.0,179.6051
305,2943,R14,S20,69,R14_S20,211.75,-84.75,228.0803
305,2943,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
305,2943,R21,S11,85,R21_S11,-127.0,0.0,127.0
305,2943,R22,S12,95,R22_S12,42.25,0.0,42.25
305,2943,R23,S12,104,R23_S12,169.25,0.0,169.25
305,2943,R24,S21,115,R24_S21,254.0,42.25,257.4899
305,2943,R30,S12,122,R30_S12,-211.75,127.0,246.9151
305,2943,R31,S20,132,R31_S20,-169.25,169.25,239.3556
305,2943,R32,S00,135,R32_S00,-42.25,84.75,94.6975
305,2943,R33,S10,147,R33_S10,84.75,127.0,152.6812
305,2943,R34,S12,158,R34_S12,296.25,127.0,322.3245
305,2943,R41,S22,170,R41_S22,-84.76,296.24,308.1272
305,2943,R42,S11,175,R42_S11,-0.01,253.99,253.99
305,2943,R43,S00,180,R43_S00,84.74,211.74,228.0673
306,2950,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
306,2950,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
306,2950,R03,S01,19,R03_S01,126.99,-296.26,322.3297
306,2950,R10,S11,31,R10_S11,-254.01,-127.01,283.994
306,2950,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
306,2950,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
306,2950,R13,S21,61,R13_S21,127.0,-84.75,152.6812
306,2950,R14,S02,65,R14_S02,296.25,-169.25,341.1885
306,2950,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
306,2950,R21,S21,88,R21_S21,-127.0,42.25,133.8434
306,2950,R22,S02,92,R22_S02,42.25,-42.25,59.7505
306,2950,R23,S22,107,R23_S22,169.25,42.25,174.4438
306,2950,R24,S22,116,R24_S22,296.25,42.25,299.2476
306,2950,R30,S02,119,R30_S02,-211.75,84.75,228.0803
306,2950,R31,S22,134,R31_S22,-84.75,169.25,189.2832
306,2950,R32,S00,135,R32_S00,-42.25,84.75,94.6975
306,2950,R33,S01,145,R33_S01,127.0,84.75,152.6812
306,2950,R34,S02,155,R34_S02,296.25,84.75,308.1341
306,2950,R41,S01,163,R41_S01,-127.01,211.74,246.9117
306,2950,R42,S11,175,R42_S11,-0.01,253.99,253.99
306,2950,R43,S00,180,R43_S00,84.74,211.74,228.0673
307,2960,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
307,2960,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
307,2960,R03,S11,22,R03_S11,126.99,-254.01,283.9851
307,2960,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
307,2960,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
307,2960,R12,S22,53,R12_S22,42.25,-84.75,94.6975
307,2960,R13,S20,60,R13_S20,84.75,-84.75,119.8546
307,2960,R14,S11,67,R14_S11,254.0,-127.0,283.9806
307,2960,R20,S22,80,R20_S22,-211.76,42.24,215.9317
307,2960,R21,S20,87,R21_S20,-169.25,42.25,174.4438
307,2960,R22,S20,96,R22_S20,-42.25,42.25,59.7505
307,2960,R23,S20,105,R23_S20,84.75,42.25,94.6975
307,2960,R24,S12,113,R24_S12,296.25,0.0,296.25
307,2960,R30,S00,117,R30_S00,-296.25,84.75,308.1341
307,2960,R31,S12,131,R31_S12,-84.75,127.0,152.6812
307,2960,R32,S02,137,R32_S02,42.25,84.75,94.6975
307,2960,R33,S11,148,R33_S11,127.0,127.0,179.6051
307,2960,R34,S20,159,R34_S20,211.75,169.25,271.0786
307,2960,R41,S01,163,R41_S01,-127.01,211.74,246.9117
307,2960,R42,S00,171,R42_S00,-42.26,211.74,215.916
307,2960,R43,S12,185,R43_S12,169.24,253.99,305.2099
308,2965,R01,S10,3,R01_S10,-169.26,-254.01,305.2377
308,2965,R02,S02,11,R02_S02,42.24,-296.26,299.2561
308,2965,R03,S20,24,R03_S20,84.74,-211.76,228.0859
308,2965,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
308,2965,R11,S01,37,R11_S01,-127.0,-169.25,211.6
308,2965,R12,S22,53,R12_S22,42.25,-84.75,94.6975
308,2965,R13,S02,56,R13_S02,169.25,-169.25,239.3556
308,2965,R14,S12,68,R14_S12,296.25,-127.0,322.3245
308,2965,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
308,2965,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
308,2965,R22,S02,92,R22_S02,42.25,-42.25,59.7505
308,2965,R23,S01,100,R23_S01,127.0,-42.25,133.8434
308,2965,R24,S11,112,R24_S11,254.0,0.0,254.0
308,2965,R30,S20,123,R30_S20,-296.25,169.25,341.1885
308,2965,R31,S22,134,R31_S22,-84.75,169.25,189.2832
308,2965,R32,S21,142,R32_S21,0.0,169.25,169.25
308,2965,R33,S10,147,R33_S10,84.75,127.0,152.6812
308,2965,R34,S02,155,R34_S02,296.25,84.75,308.1341
308,2965,R41,S21,169,R41_S21,-127.01,296.24,322.3192
308,2965,R42,S12,176,R42_S12,42.24,253.99,257.4784
308,2965,R43,S12,185,R43_S12,169.24,253.99,305.2099
309,2969,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
309,2969,R02,S02,11,R02_S02,42.24,-296.26,299.2561
309,2969,R03,S11,22,R03_S11,126.99,-254.01,283.9851
309,2969,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
309,2969,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
309,2969,R12,S11,49,R12_S11,0.0,-127.0,127.0
309,2969,R13,S10,57,R13_S10,84.75,-127.0,152.6812
309,2969,R14,S20,69,R14_S20,211.75,-84.75,228.0803
309,2969,R20,S12,77,R20_S12,-211.76,-0.01,211.76
309,2969,R21,S20,87,R21_S20,-169.25,42.25,174.4438
309,2969,R22,S11,94,R22_S11,0.0,0.0,0.0
309,2969,R23,S01,100,R23_S01,127.0,-42.25,133.8434
309,2969,R24,S21,115,R24_S21,254.0,42.25,257.4899
309,2969,R30,S11,121,R30_S11,-254.0,127.0,283.9806
309,2969,R31,S01,127,R31_S01,-127.0,84.75,152.6812
309,2969,R32,S22,143,R32_S22,42.25,169.25,174.4438
309,2969,R33,S01,145,R33_S01,127.0,84.75,152.6812
309,2969,R34,S20,159,R34_S20,211.75,169.25,271.0786
309,2969,R41,S01,163,R41_S01,-127.01,211.74,246.9117
309,2969,R42,S01,172,R42_S01,-0.01,211.74,211.74
309,2969,R43,S00,180,R43_S00,84.74,211.74,228.0673
310,2975,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
310,2975,R02,S22,17,R02_S22,42.24,-211.76,215.9317
310,2975,R03,S02,20,R03_S02,169.24,-296.26,341.1923
310,2975,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
310,2975,R11,S11,40,R11_S11,-127.0,-127.0,179.6051
310,2975,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
310,2975,R13,S20,60,R13_S20,84.75,-84.75,119.8546
310,2975,R14,S01,64,R14_S01,254.0,-169.25,305.2238
310,2975,R20,S20,78,R20_S20,-296.26,42.24,299.2561
310,2975,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
310,2975,R22,S10,93,R22_S10,-42.25,0.0,42.25
310,2975,R23,S12,104,R23_S12,169.25,0.0,169.25
310,2975,R24,S12,113,R24_S12,296.25,0.0,296.25
310,2975,R30,S11,121,R30_S11,-254.0,127.0,283.9806
310,2975,R31,S11,130,R31_S11,-127.0,127.0,179.6051
310,2975,R32,S00,135,R32_S00,-42.25,84.75,94.6975
310,2975,R33,S10,147,R33_S10,84.75,127.0,152.6812
310,2975,R34,S10,156,R34_S10,211.75,127.0,246.9151
310,2975,R41,S00,162,R41_S00,-169.26,211.74,271.0771
310,2975,R42,S20,177,R42_S20,-42.26,296.24,299.2391
310,2975,R43,S10,183,R43_S10,84.74,253.99,267.7532
311,2979,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
311,2979,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
311,2979,R03,S22,26,R03_S22,169.24,-211.76,271.0802
311,2979,R10,S11,31,R10_S11,-254.01,-127.01,283.994
311,2979,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
311,2979,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
311,2979,R13,S01,55,R13_S01,127.0,-169.25,211.6
311,2979,R14,S11,67,R14_S11,254.0,-127.0,283.9806
311,2979,R20,S20,78,R20_S20,-296.26,42.24,299.2561
311,2979,R21,S10,84,R21_S10,-169.25,0.0,169.25
311,2979,R22,S12,95,R22_S12,42.25,0.0,42.25
311,2979,R23,S20,105,R23_S20,84.75,42.25,94.6975
311,2979,R24,S10,111,R24_S10,211.75,0.0,211.75
311,2979,R30,S02,119,R30_S02,-211.75,84.75,228.0803
311,2979,R31,S02,128,R31_S02,-84.75,84.75,119.8546
311,2979,R32,S11,139,R32_S11,0.0,127.0,127.0
311,2979,R33,S20,150,R33_S20,84.75,169.25,189.2832
311,2979,R34,S22,161,R34_S22,296.25,169.25,341.1885
311,2979,R41,S01,163,R41_S01,-127.01,211.74,246.9117
311,2979,R42,S21,178,R42_S21,-0.01,296.24,296.24
311,2979,R43,S10,183,R43_S10,84.74,253.99,267.7532
312,2983,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
312,2983,R02,S12,14,R02_S12,42.24,-254.01,257.4982
312,2983,R03,S20,24,R03_S20,84.74,-211.76,228.0859
312,2983,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
312,2983,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
312,2983,R12,S21,52,R12_S21,0.0,-84.75,84.75
312,2983,R13,S11,58,R13_S11,127.0,-127.0,179.6051
312,2983,R14,S20,69,R14_S20,211.75,-84.75,228.0803
312,2983,R20,S20,78,R20_S20,-296.26,42.24,299.2561
312,2983,R21,S22,89,R21_S22,-84.75,42.25,94.6975
312,2983,R22,S20,96,R22_S20,-42.25,42.25,59.7505
312,2983,R23,S12,104,R23_S12,169.25,0.0,169.25
312,2983,R24,S20,114,R24_S20,211.75,42.25,215.9239
312,2983,R30,S22,125,R30_S22,-211.75,169.25,271.0786
312,2983,R31,S21,133,R31_S21,-127.0,169.25,211.6
312,2983,R32,S01,136,R32_S01,0.0,84.75,84.75
312,2983,R33,S00,144,R33_S00,84.75,84.75,119.8546
312,2983,R34,S12,158,R34_S12,296.25,127.0,322.3245
312,2983,R41,S02,164,R41_S02,-84.76,211.74,228.0747
312,2983,R42,S02,173,R42_S02,42.24,211.74,215.9121
312,2983,R43,S01,181,R43_S01,126.99,211.74,246.9014
313,2985,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
313,2985,R02,S12,14,R02_S12,42.24,-254.01,257.4982
313,2985,R03,S21,25,R03_S21,126.99,-211.76,246.9185
313,2985,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
313,2985,R11,S10,39,R11_S10,-169.25,-127.0,211.6
313,2985,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
313,2985,R13,S20,60,R13_S20,84.75,-84.75,119.8546
313,2985,R14,S20,69,R14_S20,211.75,-84.75,228.0803
313,2985,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
313,2985,R21,S12,86,R21_S12,-84.75,0.0,84.75
313,2985,R22,S10,93,R22_S10,-42.25,0.0,42.25
313,2985,R23,S21,106,R23_S21,127.0,42.25,133.8434
313,2985,R24,S10,111,R24_S10,211.75,0.0,211.75
313,2985,R30,S20,123,R30_S20,-296.25,169.25,341.1885
313,2985,R31,S10,129,R31_S10,-169.25,127.0,211.6
313,2985,R32,S10,138,R32_S10,-42.25,127.0,133.8434
313,2985,R33,S20,150,R33_S20,84.75,169.25,189.2832
313,2985,R34,S12,158,R34_S12,296.25,127.0,322.3245
313,2985,R41,S21,169,R41_S21,-127.01,296.24,322.3192
313,2985,R42,S00,171,R42_S00,-42.26,211.74,215.916
313,2985,R43,S22,188,R43_S22,169.24,296.24,341.1749
314,3002,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
314,3002,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
314,3002,R03,S20,24,R03_S20,84.74,-211.76,228.0859
314,3002,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
314,3002,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
314,3002,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
314,3002,R13,S00,54,R13_S00,84.75,-169.25,189.2832
314,3002,R14,S00,63,R14_S00,211.75,-169.25,271.0786
314,3002,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
314,3002,R21,S11,85,R21_S11,-127.0,0.0,127.0
314,3002,R22,S22,98,R22_S22,42.25,42.25,59.7505
314,3002,R23,S10,102,R23_S10,84.75,0.0,84.75
314,3002,R24,S10,111,R24_S10,211.75,0.0,211.75
314,3002,R30,S11,121,R30_S11,-254.0,127.0,283.9806
314,3002,R31,S20,132,R31_S20,-169.25,169.25,239.3556
314,3002,R32,S01,136,R32_S01,0.0,84.75,84.75
314,3002,R33,S12,149,R33_S12,169.25,127.0,211.6
314,3002,R34,S11,157,R34_S11,254.0,127.0,283.9806
314,3002,R41,S01,163,R41_S01,-127.01,211.74,246.9117
314,3002,R42,S12,176,R42_S12,42.24,253.99,257.4784
314,3002,R43,S22,188,R43_S22,169.24,296.24,341.1749
315,3013,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
315,3013,R02,S11,13,R02_S11,-0.01,-254.01,254.01
315,3013,R03,S01,19,R03_S01,126.99,-296.26,322.3297
315,3013,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
315,3013,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
315,3013,R12,S11,49,R12_S11,0.0,-127.0,127.0
315,3013,R13,S01,55,R13_S01,127.0,-169.25,211.6
315,3013,R14,S01,64,R14_S01,254.0,-169.25,305.2238
315,3013,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
315,3013,R21,S20,87,R21_S20,-169.25,42.25,174.4438
315,3013,R22,S02,92,R22_S02,42.25,-42.25,59.7505
315,3013,R23,S10,102,R23_S10,84.75,0.0,84.75
315,3013,R24,S11,112,R24_S11,254.0,0.0,254.0
315,3013,R30,S11,121,R30_S11,-254.0,127.0,283.9806
315,3013,R31,S10,129,R31_S10,-169.25,127.0,211.6
315,3013,R32,S11,139,R32_S11,0.0,127.0,127.0
315,3013,R33,S01,145,R33_S01,127.0,84.75,152.6812
315,3013,R34,S10,156,R34_S10,211.75,127.0,246.9151
315,3013,R41,S22,170,R41_S22,-84.76,296.24,308.1272
315,3013,R42,S11,175,R42_S11,-0.01,253.99,253.99
315,3013,R43,S00,180,R43_S00,84.74,211.74,228.0673
316,3017,R01,S11,4,R01_S11,-127.01,-254.01,283.994
316,3017,R02,S01,10,R02_S01,-0.01,-296.26,296.26
316,3017,R03,S00,18,R03_S00,84.74,-296.26,308.141
316,3017,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
316,3017,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
316,3017,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
316,3017,R13,S00,54,R13_S00,84.75,-169.25,189.2832
316,3017,R14,S02,65,R14_S02,296.25,-169.25,341.1885
316,3017,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
316,3017,R21,S22,89,R21_S22,-84.75,42.25,94.6975
316,3017,R22,S21,97,R22_S21,0.0,42.25,42.25
316,3017,R23,S10,102,R23_S10,84.75,0.0,84.75
316,3017,R24,S12,113,R24_S12,296.25,0.0,296.25
316,3017,R30,S22,125,R30_S22,-211.75,169.25,271.0786
316,3017,R31,S11,130,R31_S11,-127.0,127.0,179.6051
316,3017,R32,S10,138,R32_S10,-42.25,127.0,133.8434
316,3017,R33,S02,146,R33_S02,169.25,84.75,189.2832
316,3017,R34,S21,160,R34_S21,254.0,169.25,305.2238
316,3017,R41,S22,170,R41_S22,-84.76,296.24,308.1272
316,3017,R42,S02,173,R42_S02,42.24,211.74,215.9121
316,3017,R43,S01,181,R43_S01,126.99,211.74,246.9014
317,3021,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
317,3021,R02,S11,13,R02_S11,-0.01,-254.01,254.01
317,3021,R03,S12,23,R03_S12,169.24,-254.01,305.2266
317,3021,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
317,3021,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
317,3021,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
317,3021,R13,S11,58,R13_S11,127.0,-127.0,179.6051
317,3021,R14,S21,70,R14_S21,254.0,-84.75,267.7659
317,3021,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
317,3021,R21,S21,88,R21_S21,-127.0,42.25,133.8434
317,3021,R22,S11,94,R22_S11,0.0,0.0,0.0
317,3021,R23,S20,105,R23_S20,84.75,42.25,94.6975
317,3021,R24,S10,111,R24_S10,211.75,0.0,211.75
317,3021,R30,S01,118,R30_S01,-254.0,84.75,267.7659
317,3021,R31,S01,127,R31_S01,-127.0,84.75,152.6812
317,3021,R32,S00,135,R32_S00,-42.25,84.75,94.6975
317,3021,R33,S01,145,R33_S01,127.0,84.75,152.6812
317,3021,R34,S21,160,R34_S21,254.0,169.25,305.2238
317,3021,R41,S00,162,R41_S00,-169.26,211.74,271.0771
317,3021,R42,S21,178,R42_S21,-0.01,296.24,296.24
317,3021,R43,S22,188,R43_S22,169.24,296.24,341.1749
318,3024,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
318,3024,R02,S21,16,R02_S21,-0.01,-211.76,211.76
318,3024,R03,S22,26,R03_S22,169.24,-211.76,271.0802
318,3024,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
318,3024,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
318,3024,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
318,3024,R13,S10,57,R13_S10,84.75,-127.0,152.6812
318,3024,R14,S20,69,R14_S20,211.75,-84.75,228.0803
318,3024,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
318,3024,R21,S20,87,R21_S20,-169.25,42.25,174.4438
318,3024,R22,S01,91,R22_S01,0.0,-42.25,42.25
318,3024,R23,S10,102,R23_S10,84.75,0.0,84.75
318,3024,R24,S22,116,R24_S22,296.25,42.25,299.2476
318,3024,R30,S22,125,R30_S22,-211.75,169.25,271.0786
318,3024,R31,S10,129,R31_S10,-169.25,127.0,211.6
318,3024,R32,S01,136,R32_S01,0.0,84.75,84.75
318,3024,R33,S22,152,R33_S22,169.25,169.25,239.3556
318,3024,R34,S11,157,R34_S11,254.0,127.0,283.9806
318,3024,R41,S10,165,R41_S10,-169.26,253.99,305.221
318,3024,R42,S21,178,R42_S21,-0.01,296.24,296.24
318,3024,R43,S22,188,R43_S22,169.24,296.24,341.1749
319,3066,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
319,3066,R02,S01,10,R02_S01,-0.01,-296.26,296.26
319,3066,R03,S00,18,R03_S00,84.74,-296.26,308.141
319,3066,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
319,3066,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
319,3066,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
319,3066,R13,S11,58,R13_S11,127.0,-127.0,179.6051
319,3066,R14,S01,64,R14_S01,254.0,-169.25,305.2238
319,3066,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
319,3066,R21,S10,84,R21_S10,-169.25,0.0,169.25
319,3066,R22,S20,96,R22_S20,-42.25,42.25,59.7505
319,3066,R23,S12,104,R23_S12,169.25,0.0,169.25
319,3066,R24,S02,110,R24_S02,296.25,-42.25,299.2476
319,3066,R30,S12,122,R30_S12,-211.75,127.0,246.9151
319,3066,R31,S02,128,R31_S02,-84.75,84.75,119.8546
319,3066,R32,S02,137,R32_S02,42.25,84.75,94.6975
319,3066,R33,S20,150,R33_S20,84.75,169.25,189.2832
319,3066,R34,S01,154,R34_S01,254.0,84.75,267.7659
319,3066,R41,S11,166,R41_S11,-127.01,253.99,283.9762
319,3066,R42,S20,177,R42_S20,-42.26,296.24,299.2391
319,3066,R43,S10,183,R43_S10,84.74,253.99,267.7532
320,3118,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
320,3118,R02,S01,10,R02_S01,-0.01,-296.26,296.26
320,3118,R03,S21,25,R03_S21,126.99,-211.76,246.9185
320,3118,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
320,3118,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
320,3118,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
320,3118,R13,S11,58,R13_S11,127.0,-127.0,179.6051
320,3118,R14,S10,66,R14_S10,211.75,-127.0,246.9151
